"","F_Type","M","M_Type","Multiplier","Parameter","Delta","Species","F","Catch","SSB","SBmsy","Fmsy","Cmsy"
"154","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0306122448979592,6393780.51252225,218221558.556619,165529242.100557,0.0424603898966011,6649890.73641384
"155","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0408163265306122,6645834.18000661,171805008.936149,165529242.100557,0.0424603898966011,6649890.73641384
"156","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0510204081632653,6554646.68426945,137014382.821424,165529242.100557,0.0424603898966011,6649890.73641384
"157","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0612244897959184,6260031.41488524,110304732.980086,165529242.100557,0.0424603898966011,6649890.73641384
"158","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0714285714285714,5844244.75158257,89352108.2167038,165529242.100557,0.0424603898966011,6649890.73641384
"159","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0816326530612245,5356218.4365966,72585900.1578533,165529242.100557,0.0424603898966011,6649890.73641384
"160","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.0918367346938775,4826733.45392481,58937037.4840096,165529242.100557,0.0424603898966011,6649890.73641384
"161","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.102040816326531,4274867.07564281,47649462.2468136,165529242.100557,0.0424603898966011,6649890.73641384
"162","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.112244897959184,3713645.44634716,38189720.8246121,165529242.100557,0.0424603898966011,6649890.73641384
"163","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.122448979591837,3151328.69995866,30163512.1858574,165529242.100557,0.0424603898966011,6649890.73641384
"164","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.13265306122449,2594111.00543389,23283892.4557771,165529242.100557,0.0424603898966011,6649890.73641384
"165","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.142857142857143,2045875.6869365,17329916.8349974,165529242.100557,0.0424603898966011,6649890.73641384
"166","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.153061224489796,1509578.07245423,12134533.8691043,165529242.100557,0.0424603898966011,6649890.73641384
"167","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.163265306122449,987255.743098708,7567389.99169653,165529242.100557,0.0424603898966011,6649890.73641384
"168","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.173469387755102,480322.725480632,3525728.20787497,165529242.100557,0.0424603898966011,6649890.73641384
"169","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.183673469387755,0.00948000913486278,0.0668908639576767,165529242.100557,0.0424603898966011,6649890.73641384
"170","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.193877551020408,0.00941412187781309,0.0640690777571525,165529242.100557,0.0424603898966011,6649890.73641384
"171","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.204081632653061,0.00934533778239442,0.0615309344283992,165529242.100557,0.0424603898966011,6649890.73641384
"172","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.214285714285714,0.00927423185791303,0.0592376002666358,165529242.100557,0.0424603898966011,6649890.73641384
"173","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.224489795918367,0.00920127602465315,0.0571569099962911,165529242.100557,0.0424603898966011,6649890.73641384
"174","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.23469387755102,0.00912685616925884,0.0552619782848571,165529242.100557,0.0424603898966011,6649890.73641384
"175","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.244897959183673,0.00905129024708076,0.0535301710339477,165529242.100557,0.0424603898966011,6649890.73641384
"176","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.255102040816327,0.00897484198128547,0.0519423061371178,165529242.100557,0.0424603898966011,6649890.73641384
"177","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.26530612244898,0.00889773150291476,0.0504820273551964,165529242.100557,0.0424603898966011,6649890.73641384
"178","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.275510204081633,0.00882014358420725,0.0491353085953022,165529242.100557,0.0424603898966011,6649890.73641384
"179","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.285714285714286,0.00874223401114106,0.0478900578133881,165529242.100557,0.0424603898966011,6649890.73641384
"180","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.295918367346939,0.00866413484426744,0.0467357996233766,165529242.100557,0.0424603898966011,6649890.73641384
"181","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.306122448979592,0.00858595838195498,0.0456634167891874,165529242.100557,0.0424603898966011,6649890.73641384
"182","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.316326530612245,0.00850780046138079,0.0446649399707403,165529242.100557,0.0424603898966011,6649890.73641384
"183","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.326530612244898,0.00842974317398965,0.0437333752861372,165529242.100557,0.0424603898966011,6649890.73641384
"184","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.336734693877551,0.00835185699922737,0.0428625614268865,165529242.100557,0.0424603898966011,6649890.73641384
"185","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.346938775510204,0.00827420260078273,0.0420470511950753,165529242.100557,0.0424603898966011,6649890.73641384
"186","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.357142857142857,0.00819683224660996,0.041282012238759,165529242.100557,0.0424603898966011,6649890.73641384
"187","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.36734693877551,0.00811979111530082,0.0405631443771539,165529242.100557,0.0424603898966011,6649890.73641384
"188","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.377551020408163,0.00804311821566817,0.0398866090000476,165529242.100557,0.0424603898966011,6649890.73641384
"189","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.387755102040816,0.00796684731370368,0.0392489700438009,165529242.100557,0.0424603898966011,6649890.73641384
"190","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.397959183673469,0.00789100761771119,0.0386471432836554,165529242.100557,0.0424603898966011,6649890.73641384
"191","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.408163265306122,0.00781562435902432,0.0380783530252455,165529242.100557,0.0424603898966011,6649890.73641384
"192","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.418367346938775,0.00774071938042449,0.0375400954281059,165529242.100557,0.0424603898966011,6649890.73641384
"193","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.428571428571429,0.00766631151378197,0.0370301063242969,165529242.100557,0.0424603898966011,6649890.73641384
"194","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.438775510204082,0.00759241692363744,0.0365463335287508,165529242.100557,0.0424603898966011,6649890.73641384
"195","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.448979591836735,0.0075190495433003,0.0360869135223267,165529242.100557,0.0424603898966011,6649890.73641384
"196","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.459183673469388,0.00744622125142132,0.0356501502129778,165529242.100557,0.0424603898966011,6649890.73641384
"197","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.469387755102041,0.00737394214779518,0.0352344970142022,165529242.100557,0.0424603898966011,6649890.73641384
"198","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.479591836734694,0.0073022207581136,0.0348385410036014,165529242.100557,0.0424603898966011,6649890.73641384
"199","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.489795918367347,0.0072310642269543,0.0344609891013573,165529242.100557,0.0424603898966011,6649890.73641384
"200","Optimum",0.05,"Length-Based",0.9999990000005,"M_a_All","Diff-","long-lived",0.5,0.00716047843922596,0.0341006556926736,165529242.100557,0.0424603898966011,6649890.73641384
"201","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0,0,499994240.522935,165526435.195584,0.0424601175823598,6649736.37596553
"202","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0102040816326531,3686528.79989535,371014861.18556,165526435.195584,0.0424601175823598,6649736.37596553
"203","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0204081632653061,5552942.7944012,281729039.351454,165526435.195584,0.0424601175823598,6649736.37596553
"204","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0306122448979592,6393641.63149484,218216841.390428,165526435.195584,0.0424601175823598,6649736.37596553
"205","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0408163265306122,6645681.35786865,171801078.493597,165526435.195584,0.0424601175823598,6649736.37596553
"206","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0510204081632653,6554485.61974535,137011033.937472,165526435.195584,0.0424601175823598,6649736.37596553
"207","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0612244897959184,6259865.61082413,110301827.247726,165526435.195584,0.0424601175823598,6649736.37596553
"208","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0714285714285714,5844076.27867475,89349546.3564469,165526435.195584,0.0424601175823598,6649736.37596553
"209","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0816326530612245,5356048.70982578,72583612.225934,165526435.195584,0.0424601175823598,6649736.37596553
"210","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.0918367346938775,4826563.29831526,58934970.3309835,165526435.195584,0.0424601175823598,6649736.37596553
"211","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.102040816326531,4274697.10615908,47647576.7350403,165526435.195584,0.0424601175823598,6649736.37596553
"212","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.112244897959184,3713476.05016884,38187986.4606789,165526435.195584,0.0424601175823598,6649736.37596553
"213","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.122448979591837,3151160.15314905,30161905.2451005,165526435.195584,0.0424601175823598,6649736.37596553
"214","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.13265306122449,2593943.57554558,23282394.7707874,165526435.195584,0.0424601175823598,6649736.37596553
"215","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.142857142857143,2045709.44549586,17328512.6206515,165526435.195584,0.0424601175823598,6649736.37596553
"216","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.153061224489796,1509413.18235761,12133211.3001721,165526435.195584,0.0424601175823598,6649736.37596553
"217","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.163265306122449,987092.250786386,7566138.66682448,165526435.195584,0.0424601175823598,6649736.37596553
"218","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.173469387755102,480160.900220434,3524541.24879179,165526435.195584,0.0424601175823598,6649736.37596553
"219","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.183673469387755,0.00947986594112119,0.0668898710078033,165526435.195584,0.0424601175823598,6649736.37596553
"220","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.193877551020408,0.0094139799770565,0.0640681291717407,165526435.195584,0.0424601175823598,6649736.37596553
"221","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.204081632653061,0.00934519711194627,0.0615300251071334,165526435.195584,0.0424601175823598,6649736.37596553
"222","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.214285714285714,0.00927409242596203,0.0592367262872117,165526435.195584,0.0424601175823598,6649736.37596553
"223","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.224489795918367,0.00920113784390321,0.0571560680186014,165526435.195584,0.0424601175823598,6649736.37596553
"224","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.23469387755102,0.00912671925409985,0.0552611654341559,165526435.195584,0.0424601175823598,6649736.37596553
"225","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.244897959183673,0.00905115459822968,0.0535293847328671,165526435.195584,0.0424601175823598,6649736.37596553
"226","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.255102040816327,0.00897470759458024,0.0519415441027132,165526435.195584,0.0424601175823598,6649736.37596553
"227","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.26530612244898,0.00889759838926894,0.050481287664309,165526435.195584,0.0424601175823598,6649736.37596553
"228","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.275510204081633,0.00882001172439327,0.0491345893853748,165526435.195584,0.0424601175823598,6649736.37596553
"229","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.285714285714286,0.00874210342496883,0.0478893576397966,165526435.195584,0.0424601175823598,6649736.37596553
"230","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.295918367346939,0.00866400551197786,0.0467351169935743,165526435.195584,0.0424601175823598,6649736.37596553
"231","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.306122448979592,0.00858583029362754,0.0456627504154268,165526435.195584,0.0424601175823598,6649736.37596553
"232","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.316326530612245,0.00850767360968746,0.0446642887091468,165526435.195584,0.0424601175823598,6649736.37596553
"233","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.326530612244898,0.00842961757107181,0.0437327382070012,165526435.195584,0.0424601175823598,6649736.37596553
"234","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.336734693877551,0.00835173263426124,0.0428619375785417,165526435.195584,0.0424601175823598,6649736.37596553
"235","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.346938775510204,0.00827407943307193,0.0420464395621519,165526435.195584,0.0424601175823598,6649736.37596553
"236","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.357142857142857,0.00819671030755865,0.041281412250837,165526435.195584,0.0424601175823598,6649736.37596553
"237","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.36734693877551,0.00811967037129042,0.0405625552022834,165526435.195584,0.0424601175823598,6649736.37596553
"238","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.377551020408163,0.00804299865890248,0.039886029998197,165526435.195584,0.0424601175823598,6649736.37596553
"239","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.387755102040816,0.00796672894600907,0.0392484006764766,165526435.195584,0.0424601175823598,6649736.37596553
"240","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.397959183673469,0.0078908904259009,0.0386465829864198,165526435.195584,0.0424601175823598,6649736.37596553
"241","Optimum",0.05,"Length-Based",1.0000010000005,"M_a_All","Diff+","long-lived",0.408163265306122,0.00781550833248767,0.0380778012901531,165526435.195584,0.0424601175823598,6649736.37596553
